#           time             x_1             y_1             x_2                 y_2         theta_1         theta_2              y2         omega_2
    104.80000000      1.86410661      3.72464235      2.72318508      3.21279844     27.07429464    107.84761674      0.00000000      0.00000000
    104.90000000      1.91415419      3.57966691      2.69435632      2.95413941     26.99759037    107.70913910      0.00000000      0.00000000
    105.00000000      1.95608441      3.41681384      2.65062511      2.69736042     26.91348339    107.58193152      0.00000000      0.00000000
    105.10000000      1.98597699      3.23642210      2.59475345      2.44308029     26.82202566    107.46866764      0.00000000      0.00000000
    105.20000000      1.99960800      3.03959580      2.52919750      2.19134174     26.72333675    107.37226678      0.00000000      0.00000000
    105.30000000      1.99261193      2.82825105      2.45584818      1.94201621     26.61755718    107.29579363      0.00000000      0.00000000
    105.40000000      1.96062895      2.60511504      2.37583449      1.69538741     26.50478920    107.24231895      0.00000000      0.00000000
    105.50000000      1.89941236      2.37371518      2.28935602      1.45287646     26.38503750    107.21472062      0.00000000      0.00000000
    105.60000000      1.80491348      2.13843901      2.19543752      1.21784628     26.25818010    107.21535099      0.00000000      0.00000000
    105.70000000      1.67346918      1.90478271      2.09145227      0.99632790     26.12403396    107.24537425      0.00000000      0.00000000
    105.80000000      1.50240680      1.67985842      1.97238251      0.79717907     25.98262456    107.30341348      0.00000000      0.00000000
    105.90000000      1.29147263      1.47287904      1.83040775      0.63053176     25.83472844    107.38332263      0.00000000      0.00000000
    106.00000000      1.04475446      1.29457098      1.65648875      0.50350768     25.68237764    107.47240132      0.00000000      0.00000000
    106.10000000      0.77104568      1.15460341      1.44470766      0.41556381     25.52851563    107.55330295      0.00000000      0.00000000
    106.20000000      0.48127818      1.05877067      1.19558161      0.35893454     25.37576546    107.60977849      0.00000000      0.00000000
    106.30000000      0.18559124      1.00862964      0.91444511      0.32396035     25.22567055    107.63079668      0.00000000      0.00000000
    106.40000000     -0.10741836      1.00288676      0.60736064      0.30353636     25.07900619    107.61045826      0.00000000      0.00000000
    106.50000000     -0.39009472      1.03841235      0.27837781      0.29467551     24.93643549    107.54630333      0.00000000      0.00000000
    106.60000000     -0.65528459      1.11039631     -0.07106172      0.29880305     24.79893418    107.43807242      0.00000000      0.00000000
    106.70000000     -0.89654616      1.21220667     -0.44105561      0.32196605     24.66790873    107.28707339      0.00000000      0.00000000
    106.80000000     -1.10883001      1.33551930     -0.83089435      0.37491961     24.54508134    107.09579465      0.00000000      0.00000000
    106.90000000     -1.28925963      1.47101027     -1.23584290      0.47243796     24.43220227    106.86759239      0.00000000      0.00000000
    107.00000000     -1.43767070      1.60963927     -1.64376276      0.63110666     24.33061568    106.60657063      0.00000000      0.00000000
    107.10000000     -1.55673090      1.74437708     -2.03276956      0.86495273     24.24068320    106.31800549      0.00000000      0.00000000
    107.20000000     -1.65158040      1.87204514     -2.37214401      1.17865630     24.16113934    106.00953541      0.00000000      0.00000000
    107.30000000     -1.72878900      1.99437155     -2.62975116      1.56047387     24.08879632    105.69216831      0.00000000      0.00000000
    107.40000000     -1.79441693      2.11678548     -2.78526767      1.98182321     24.01933419    105.37872928      0.00000000      0.00000000
    107.50000000     -1.85204031      2.24505187     -2.83868282      2.40795232     23.94901195    105.07972423      0.00000000      0.00000000
    107.60000000     -1.90229764      2.38253447     -2.80593547      2.81083189     23.87580532    104.80074610      0.00000000      0.00000000
    107.70000000     -1.94393182      2.52975636     -2.70871089      3.17404897     23.79928880    104.54325593      0.00000000      0.00000000
    107.80000000     -1.97507635      2.68524074     -2.56740890      3.49093432     23.71998156    104.30650841      0.00000000      0.00000000
    107.90000000     -1.99409596      2.84643796     -2.39849718      3.76101964     23.63880157    104.08888160      0.00000000      0.00000000
    108.00000000     -1.99997300      3.01039163     -2.21422662      3.98716969     23.55674907    103.88848521      0.00000000      0.00000000
    108.10000000     -1.99240167      3.17417112     -2.02321901      4.17369615     23.47474889    103.70337979      0.00000000      0.00000000
    108.20000000     -1.97172059      3.33513864     -1.83127237      4.32522667     23.39358129    103.53164346      0.00000000      0.00000000
    108.30000000     -1.93876873      3.49109655     -1.64213619      4.44608824     23.31385966    103.37139302      0.00000000      0.00000000
    108.40000000     -1.89471810      3.64034624     -1.45816778      4.54002609     23.23603268    103.22079682      0.00000000      0.00000000
    108.50000000     -1.84091544      3.78168429     -1.28084662      4.61013038     23.16039857    103.07808870      0.00000000      0.00000000
    108.60000000     -1.77874944      3.91435794     -1.11115356      4.65888177     23.08712423    102.94158255      0.00000000      0.00000000
    108.70000000     -1.70954957      4.03799820     -0.94983630      4.68825643     23.01626532    102.80968552      0.00000000      0.00000000
    108.80000000     -1.63451589      4.15254405     -0.79758617      4.69985442     22.94778515    102.68090840      0.00000000      0.00000000
    108.90000000     -1.55467579      4.25816660     -0.65514906      4.69503233     22.88157154    102.55387260      0.00000000      0.00000000
    109.00000000     -1.47086256      4.35519863     -0.52338864      4.67503166     22.81745152    102.42731450      0.00000000      0.00000000
    109.10000000     -1.38371118      4.44407180     -0.40331354      4.64110090     22.75520442    102.30008794      0.00000000      0.00000000
    109.20000000     -1.29366729      4.52526226     -0.29607488      4.59461198     22.69457378    102.17116668      0.00000000      0.00000000
    109.30000000     -1.20100701      4.59924425     -0.20293537      4.53717167     22.63527921    102.03964873      0.00000000      0.00000000
    109.40000000     -1.10586629      4.66645124     -0.12520745      4.47072631     22.57702895    101.90476462      0.00000000      0.00000000
    109.50000000     -1.00827935      4.72724427     -0.06415516      4.39765435     22.51953407    101.76589205      0.00000000      0.00000000
    109.60000000     -0.90822646      4.78188796     -0.02085413      4.32083442     22.46252522    101.62257916      0.00000000      0.00000000
    109.70000000     -0.80569060      4.83053617      0.00399276      4.24366918     22.40577201    101.47457728      0.00000000      0.00000000
    109.80000000     -0.70072078      4.87322993      0.01027786      4.17003655     22.34910443    101.32188226      0.00000000      0.00000000
    109.90000000     -0.59349610      4.90991162     -0.00127414      4.10413674     22.29243408    101.16477851      0.00000000      0.00000000
    110.00000000     -0.48437938      4.94045784     -0.02890093      4.05021103     22.23577067    101.00387449      0.00000000      0.00000000
    110.10000000     -0.37394499      4.96473030     -0.06969829      4.01213702     22.17922796    100.84011245      0.00000000      0.00000000
    110.20000000     -0.26296478      4.98263701     -0.11968975      3.99295410     22.12301278    100.67473471      0.00000000      0.00000000
    110.30000000     -0.15234466      4.99418933     -0.17411058      3.99442624     22.06739476    100.50919728      0.00000000      0.00000000
    110.40000000     -0.04302050      4.99953726     -0.22787594      4.01677153     22.01266048    100.34504015      0.00000000      0.00000000
    110.50000000      0.06416121      4.99897057     -0.27612642      4.05864917     21.95906247    100.18374215      0.00000000      0.00000000
    110.60000000      0.16854518      4.99288548     -0.31470984      4.11740584     21.90677592    100.02659602      0.00000000      0.00000000
    110.70000000      0.26972778      4.98172827     -0.34049006      4.18949460     21.85587248     99.87462938      0.00000000      0.00000000
    110.80000000      0.36756906      4.96593311     -0.35144817      4.27094086     21.80631339     99.72857771      0.00000000      0.00000000
